Label,sensor0,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,sensor12,sensor13,sensor14,sensor15,sensor16,sensor17,sensor18,sensor19,sensor20,sensor21,sensor22,sensor23,sensor24,sensor25,sensor26,sensor27
cross_right_leg,1,39,0,53,0,3,109,44,236,0,0,0,2,81,0,0,0,0,0,218,206,119,0,0,0,0,0,0
cross_right_leg,0,38,0,53,0,4,108,44,235,0,0,0,1,85,0,0,0,0,0,220,206,122,0,0,0,0,0,0
cross_right_leg,0,39,0,51,0,4,109,44,236,0,0,0,0,86,0,0,0,0,0,219,207,128,0,0,0,0,0,0
cross_right_leg,0,39,0,52,0,4,110,46,235,0,0,0,2,77,0,0,0,0,0,220,206,118,0,0,0,0,0,0
edge_lean,0,0,0,38,0,0,36,24,0,0,0,0,0,0,0,0,0,0,0,206,205,162,65,0,0,0,0,0
edge_lean,0,0,0,57,0,0,27,10,0,0,0,0,0,0,11,0,0,0,0,227,256,205,87,6,0,0,0,0
edge_lean,0,0,0,64,0,0,29,23,0,0,0,0,0,0,19,0,0,0,0,193,200,141,41,0,0,0,0,0
edge_lean,0,0,0,104,0,0,35,45,0,0,0,0,0,0,12,0,0,0,0,193,192,135,25,0,0,0,0,0
edge_lean,0,0,0,97,0,0,35,40,0,0,0,0,0,0,13,0,0,0,0,191,183,131,16,0,0,0,0,0
edge_lean,0,0,0,108,0,0,37,47,0,0,0,0,0,0,13,0,0,0,0,193,182,131,14,0,0,0,0,0
edge_lean,0,0,0,110,0,0,42,49,0,0,0,0,0,0,13,0,0,0,0,194,183,130,12,0,0,0,0,0
edge_lean,0,0,0,65,0,0,35,26,0,0,0,0,0,0,0,0,0,0,0,196,191,137,27,0,0,0,0,0
edge_lean,0,0,0,117,0,0,41,38,0,0,0,0,0,0,0,0,0,0,0,183,163,115,0,0,0,0,0,0
edge_lean,0,0,0,109,0,0,43,38,0,0,0,0,0,0,0,0,0,0,0,174,157,115,0,0,0,0,0,0
edge_lean,0,0,0,60,0,0,46,49,0,0,0,0,0,0,0,0,0,0,0,211,215,145,50,0,0,0,0,0
edge_lean,0,0,0,79,0,0,42,46,0,0,0,0,0,0,14,0,0,0,0,192,174,125,2,0,0,0,0,0
edge_lean,0,0,0,80,0,0,44,47,0,0,0,0,0,0,14,0,0,0,0,178,162,118,4,0,0,0,0,0
edge_lean,0,0,0,89,0,0,47,49,0,0,0,0,0,0,0,0,0,0,0,192,173,125,3,0,0,0,0,0
edge_lean,0,0,0,92,0,0,47,50,0,0,0,0,0,0,0,0,0,0,0,192,175,125,3,0,0,0,0,0
edge_lean,0,0,0,99,0,0,49,47,0,0,0,0,0,0,0,0,0,0,0,192,177,126,7,0,0,0,0,0
edge_lean,0,0,0,97,0,0,50,47,0,0,0,0,0,0,0,0,0,0,0,192,177,127,8,0,0,0,0,0
edge_lean,0,0,0,98,0,0,50,52,0,0,0,0,0,0,0,0,0,0,0,194,179,127,6,0,0,0,0,0
edge_lean,0,0,0,99,0,0,50,52,0,0,0,0,0,0,0,0,0,0,0,195,179,127,9,0,0,0,0,0
edge_lean,0,0,0,100,0,0,50,51,0,0,0,0,0,0,0,0,0,0,0,195,179,127,8,0,0,0,0,0
edge_lean,0,0,0,79,0,0,47,51,0,0,0,0,0,0,0,0,0,0,0,188,171,124,8,0,0,0,0,0
edge_lean,0,0,0,86,0,0,50,52,0,0,0,0,0,0,0,0,0,0,0,194,178,127,8,0,0,0,0,0
edge_lean,0,0,0,87,0,0,50,55,0,0,0,0,0,0,16,0,0,0,0,194,178,127,17,0,0,0,0,0
edge_lean,0,0,0,88,0,0,50,53,0,0,0,0,0,0,16,0,0,0,0,193,178,127,19,0,0,0,0,0
edge_lean,0,0,0,90,0,0,50,54,0,0,0,0,0,0,0,0,0,0,0,194,179,127,18,0,0,0,0,0
edge_lean,0,0,0,82,0,0,50,50,0,0,0,0,0,0,9,0,0,0,0,195,180,128,20,0,0,0,0,0
edge_lean,0,0,0,88,0,0,50,53,0,0,0,0,0,0,17,0,0,0,0,197,181,128,10,0,0,0,0,0
edge_lean,0,0,0,89,0,0,51,53,0,0,0,0,0,0,0,0,0,0,0,195,180,128,12,0,0,0,0,0
edge_lean,0,0,0,49,0,0,37,14,0,0,0,0,0,0,12,0,0,0,0,217,230,160,59,0,0,0,0,0
edge_lean,0,0,0,81,0,0,48,40,0,0,0,0,0,0,0,0,0,0,0,196,179,129,21,0,0,0,0,0
edge_lean,0,0,0,79,0,0,43,30,0,0,0,0,0,0,0,0,0,0,0,196,180,131,23,0,0,0,0,0
edge_lean,0,0,0,88,0,0,50,47,0,0,0,0,0,0,15,0,0,0,0,200,183,133,28,0,0,0,0,0
edge_lean,0,0,0,93,0,0,50,48,0,0,0,0,0,0,15,0,0,0,0,200,184,135,31,0,0,0,0,0
edge_lean,0,0,0,89,0,0,50,48,0,0,0,0,0,0,0,0,0,0,0,199,181,132,27,0,0,0,0,0
edge_lean,0,0,0,91,0,0,50,49,0,0,0,0,0,0,18,0,0,0,0,199,180,132,25,0,0,0,0,0
edge_lean,0,0,0,91,0,0,49,49,0,0,0,0,0,0,0,0,0,0,0,199,180,132,26,0,0,0,0,0
edge_lean,0,0,0,92,0,0,51,49,0,0,0,0,0,0,18,0,0,0,0,199,181,132,26,0,0,0,0,0
edge_lean,0,0,0,93,0,0,51,49,0,0,0,0,0,0,18,0,0,0,0,199,181,132,27,0,0,0,0,0
edge_lean,0,0,0,89,0,0,52,49,0,0,0,0,0,0,0,0,0,0,0,199,180,131,25,0,0,0,0,0
edge_lean,0,0,0,90,0,0,52,48,0,0,0,0,0,0,18,0,0,0,0,198,179,131,24,0,0,0,0,0
edge_lean,0,0,0,93,0,0,53,49,0,0,0,0,0,0,18,0,0,0,0,198,177,131,25,0,0,0,0,0
edge_lean,0,0,0,92,0,0,52,50,0,0,0,0,0,0,18,0,0,0,0,198,178,130,25,0,0,0,0,0
edge_lean,0,0,0,93,0,0,52,51,0,0,0,0,0,0,0,0,0,0,0,199,179,132,26,0,0,0,0,0
edge_lean,0,0,0,93,0,0,52,51,0,0,0,0,0,0,0,0,0,0,0,199,179,131,26,0,0,0,0,0
edge_lean,0,0,0,94,0,0,52,51,0,0,0,0,0,0,18,0,0,0,0,199,179,132,26,0,0,0,0,0
edge_lean,0,0,0,94,0,0,51,51,0,0,0,0,0,0,19,0,0,0,0,198,177,129,23,0,0,0,0,0
edge_lean,0,0,0,92,0,0,52,50,0,0,0,0,0,0,19,0,0,0,0,198,177,131,24,0,0,0,0,0
edge_lean,0,0,0,93,0,0,52,52,0,0,0,0,0,0,18,0,0,0,0,197,177,129,24,0,0,0,0,0
edge_lean,0,0,0,93,0,0,53,51,0,0,0,0,0,0,18,0,0,0,0,199,178,130,24,0,0,0,0,0
edge_lean,0,0,0,87,0,0,51,55,0,0,0,0,0,0,21,0,0,0,0,200,182,133,30,0,0,0,0,0
edge_lean,0,0,0,54,0,0,53,56,0,0,0,0,0,1,41,0,0,0,0,200,189,141,32,0,0,0,0,0
edge_lean,0,0,0,57,0,0,53,57,0,0,0,0,0,0,41,0,0,0,0,199,188,140,31,0,0,0,0,0
edge_lean,0,0,0,57,0,0,54,59,0,0,0,0,0,1,41,1,0,0,0,200,190,140,31,0,0,0,0,0
edge_lean,0,0,0,59,0,0,54,60,0,0,0,0,0,1,40,0,0,0,0,201,188,139,30,0,0,0,0,0
edge_lean,0,0,0,57,0,0,55,60,0,0,0,0,0,1,42,0,0,0,0,202,188,138,30,0,0,0,0,0
edge_lean,0,0,0,58,0,0,56,61,0,0,0,0,0,0,41,0,0,0,0,201,188,137,30,0,0,0,0,0
edge_lean,0,0,0,60,0,0,54,63,0,0,0,0,0,1,41,0,0,0,0,200,187,137,29,0,0,0,0,0
edge_lean,0,0,0,60,0,0,54,64,0,0,0,0,0,1,41,0,0,0,0,200,186,137,29,0,0,0,0,0
edge_lean,0,0,0,61,0,0,54,65,0,0,0,0,0,1,41,0,0,0,0,203,188,138,29,0,0,0,0,0
edge_lean,0,0,0,60,0,0,55,64,0,0,0,0,0,1,42,0,0,0,0,204,189,139,30,0,0,0,0,0
edge_lean,0,0,0,62,0,0,56,64,0,0,0,0,0,1,41,0,0,0,0,203,188,138,29,0,0,0,0,0
edge_lean,0,0,0,58,0,0,57,65,0,0,0,0,0,1,42,0,0,0,0,203,188,138,28,0,0,0,0,0
edge_lean,0,0,0,62,0,0,55,66,0,0,0,0,0,1,42,0,0,0,0,198,184,135,29,0,0,0,0,0
edge_lean,0,0,0,62,0,0,56,65,0,0,0,0,0,2,42,0,0,0,0,200,187,138,29,0,0,0,0,0
edge_lean,0,0,0,62,0,0,56,66,0,0,0,0,0,1,44,0,0,0,0,202,187,137,29,0,0,0,0,0
edge_lean,0,0,0,62,0,0,58,66,0,0,0,0,0,0,43,0,0,0,0,201,187,137,30,0,0,0,0,0
edge_lean,0,0,0,65,0,0,56,64,0,0,0,0,0,1,34,0,0,0,0,201,186,135,26,0,0,0,0,0
edge_lean,0,0,0,65,0,0,59,65,0,0,0,0,0,1,33,0,0,0,0,202,185,133,23,0,0,0,0,0
edge_lean,0,0,0,67,0,0,59,66,0,0,0,0,0,1,32,0,0,0,0,203,186,133,24,0,0,0,0,0
edge_lean,0,0,0,65,0,0,59,66,0,0,1,0,0,1,33,0,0,0,0,202,185,132,23,0,0,0,0,0
edge_lean,0,0,0,66,0,0,59,66,0,0,0,0,0,2,35,0,0,0,0,201,185,132,22,0,0,0,0,0
edge_lean,0,0,0,66,0,0,59,66,0,0,0,0,0,2,34,0,0,0,0,203,185,133,23,0,0,0,0,0
edge_lean,0,0,0,66,0,0,60,66,0,0,0,0,0,1,35,0,0,0,0,204,187,133,23,0,0,0,0,0
edge_lean,0,0,0,66,0,0,60,66,0,0,0,0,0,1,35,0,0,0,0,205,187,133,23,0,0,0,0,0
edge_lean,0,0,0,66,0,0,59,67,0,0,0,0,0,1,36,0,0,0,0,205,188,134,24,0,0,0,0,0
edge_lean,0,0,0,66,0,0,59,66,0,0,0,0,0,1,36,0,0,0,0,206,188,133,24,0,0,0,0,0
edge_lean,0,0,0,67,0,0,59,67,0,0,0,0,0,1,36,0,0,0,0,206,186,134,24,0,0,0,0,0
edge_lean,0,0,0,67,0,0,60,68,0,0,0,0,0,3,36,0,0,0,0,207,188,134,24,0,0,0,0,0
edge_lean,0,0,0,67,0,0,0,67,0,0,0,0,0,1,35,0,0,0,0,206,188,134,24,0,0,0,0,0
edge_lean,0,0,0,67,0,0,0,67,0,0,0,0,0,2,36,0,0,0,0,206,188,134,23,0,0,0,0,0
edge_lean,0,0,0,67,0,0,0,67,0,0,0,0,0,2,37,0,0,0,0,206,188,134,24,0,0,0,0,0
edge_lean,0,0,0,68,0,0,0,67,0,0,0,0,0,3,36,0,0,0,0,206,187,134,22,0,0,0,0,0
edge_lean,0,0,0,68,0,0,0,67,0,0,0,0,0,2,37,0,0,0,0,206,188,135,24,0,0,0,0,0
edge_lean,0,0,0,69,0,0,0,68,0,0,0,0,0,2,35,0,0,0,0,206,187,134,24,0,0,0,0,0
edge_lean,0,0,0,69,0,0,0,68,0,0,0,0,0,2,37,0,0,0,0,206,188,134,24,0,0,0,0,0
edge_lean,0,0,0,68,0,0,0,68,0,0,0,0,0,2,37,0,0,0,0,207,188,134,23,0,0,0,0,0
edge_lean,0,0,0,68,0,0,0,68,0,0,0,0,0,2,40,0,0,0,0,206,188,133,23,0,0,0,0,0
edge_lean,0,0,0,68,0,0,0,68,0,0,0,0,0,2,40,0,0,0,0,206,188,132,24,0,0,0,0,0
edge_lean,0,0,0,68,0,0,0,67,0,0,0,0,0,0,41,0,0,0,0,205,188,134,24,0,0,0,0,0
edge_lean,0,0,0,68,0,0,0,66,0,0,0,0,0,1,40,0,0,0,0,206,189,134,25,0,0,0,0,0
edge_lean,0,0,0,69,0,0,0,69,0,0,0,0,0,2,40,0,0,0,0,207,188,134,24,0,0,0,0,0
edge_lean,0,0,0,69,0,0,0,68,0,0,0,0,0,2,40,0,0,0,0,207,188,134,24,0,0,0,0,0
edge_lean,0,0,0,71,0,0,0,68,0,0,0,0,0,2,40,0,0,0,0,207,189,134,24,0,0,0,0,0
edge_lean,0,0,0,69,0,0,0,69,0,0,0,0,0,3,37,0,0,0,0,207,187,134,24,0,0,0,0,0
edge_lean,0,0,0,69,0,0,0,69,0,0,0,0,0,3,39,0,0,0,0,208,188,134,25,0,0,0,0,0
edge_lean,0,0,0,68,0,0,0,68,0,0,0,0,0,3,40,0,0,0,0,207,188,134,24,0,0,0,0,0
edge_lean,0,0,0,70,0,0,0,68,0,0,0,0,0,2,40,0,0,0,0,208,189,134,24,0,0,0,0,0
edge_lean,0,0,0,71,0,0,0,68,0,0,0,0,0,2,35,0,0,0,0,207,188,133,23,0,0,0,0,0
edge_lean,0,0,0,71,0,0,0,68,0,0,0,0,0,1,35,0,0,0,0,208,188,133,23,0,0,0,0,0
edge_lean,0,0,0,73,0,0,0,68,0,0,0,0,0,2,33,0,0,0,0,207,188,133,23,0,0,0,0,0
edge_lean,0,0,0,71,0,0,0,67,0,0,0,0,0,2,34,0,0,0,0,207,186,132,21,0,0,0,0,0
edge_lean,0,0,0,71,0,0,0,68,0,0,0,0,0,1,34,0,0,0,0,207,187,132,22,0,0,0,0,0
edge_lean,0,0,0,73,0,0,0,68,0,0,0,0,0,0,34,0,0,0,0,207,187,133,23,0,0,0,0,0
edge_lean,0,0,0,72,0,0,0,67,0,0,0,0,0,1,34,0,0,0,0,207,188,133,24,0,0,0,0,0
edge_lean,0,0,0,77,0,0,0,69,0,0,0,0,0,1,39,0,0,0,0,210,190,135,27,0,0,0,0,0
edge_lean,0,0,0,79,0,0,0,66,0,0,0,0,0,0,25,0,0,0,0,207,189,133,23,0,0,0,0,0
edge_lean,0,0,0,18,0,0,51,43,0,0,0,0,0,5,47,0,0,0,0,242,265,198,93,1,0,0,0,0
edge_lean,0,0,0,43,0,0,0,54,0,0,0,0,0,5,39,0,0,0,0,199,183,129,12,0,0,0,0,0
edge_lean,0,0,0,44,0,0,0,55,0,0,0,0,0,5,40,0,0,0,0,200,184,130,11,0,0,0,0,0
edge_lean,0,0,0,44,0,0,0,55,0,0,0,0,0,6,41,0,0,0,0,199,182,129,10,0,0,0,0,0
edge_lean,0,0,0,44,0,0,0,55,0,0,0,0,0,6,41,0,0,0,0,199,182,129,11,0,0,0,0,0
edge_lean,0,0,0,45,0,0,0,56,0,0,0,0,0,17,40,0,0,0,0,199,183,129,10,0,0,0,0,0
edge_lean,0,0,0,46,0,0,0,56,0,0,0,0,0,23,41,0,0,0,0,199,180,128,9,0,0,0,0,0
edge_lean,0,0,0,47,0,0,0,57,0,0,0,0,0,23,40,0,0,0,0,199,180,128,11,0,0,0,0,0
edge_lean,0,0,0,48,0,0,0,58,0,0,0,0,0,24,42,0,0,0,0,200,180,128,11,0,0,0,0,0
edge_lean,0,0,0,47,0,0,0,57,0,0,0,0,0,24,42,0,0,0,0,200,180,127,10,0,0,0,0,0
edge_lean,0,0,0,48,0,0,0,57,0,0,0,0,0,24,42,0,0,0,0,199,180,127,9,0,0,0,0,0
edge_lean,0,0,0,48,0,0,0,56,0,0,0,0,0,22,41,0,0,0,0,199,180,127,11,0,0,0,0,0
edge_lean,0,0,0,48,0,0,0,57,0,0,0,0,0,24,42,0,0,0,0,199,179,125,10,0,0,0,0,0
edge_lean,0,0,0,48,0,0,0,58,0,0,0,0,0,24,42,0,0,0,0,200,179,125,9,0,0,0,0,0
edge_lean,0,0,0,48,0,0,0,58,0,0,0,0,0,24,42,0,0,0,0,200,180,127,10,0,0,0,0,0
edge_lean,0,0,0,48,0,0,0,57,0,0,0,0,0,23,41,0,0,0,0,199,180,127,12,0,0,0,0,0
edge_lean,0,0,0,48,0,0,0,58,0,0,0,0,0,24,42,0,0,0,0,200,180,127,11,0,0,0,0,0
edge_lean,0,0,0,48,0,0,0,58,0,0,0,0,0,24,40,0,0,0,0,200,179,127,11,0,0,0,0,0
edge_lean,0,0,0,48,0,0,0,58,0,0,0,0,0,25,42,0,0,0,0,200,178,126,7,0,0,0,0,0
edge_lean,0,0,0,50,0,0,0,58,0,0,0,0,0,25,42,0,0,0,0,200,179,126,8,0,0,0,0,0
edge_lean,0,0,0,49,0,0,0,59,0,0,0,0,0,25,42,0,0,0,0,201,179,126,9,0,0,0,0,0
edge_lean,0,0,0,49,0,0,0,59,0,0,0,0,0,25,42,0,0,0,0,201,178,127,9,0,0,0,0,0
edge_lean,0,0,0,49,0,0,0,59,0,0,0,0,0,25,43,0,0,0,0,201,178,126,9,0,0,0,0,0
edge_lean,0,0,0,49,0,0,0,57,0,0,0,0,0,23,43,0,0,0,0,200,178,126,10,0,0,0,0,0
edge_lean,0,0,0,49,0,0,0,59,0,0,0,0,0,25,42,0,0,0,0,200,178,125,10,0,0,0,0,0
edge_lean,0,0,0,46,0,0,0,58,0,0,0,0,0,25,43,0,0,0,0,201,179,126,10,0,0,0,0,0
edge_lean,0,0,0,49,0,0,0,59,0,0,0,0,0,25,43,0,0,0,0,201,179,127,9,0,0,0,0,0
edge_lean,0,0,0,49,0,0,0,59,0,0,0,0,0,25,43,0,0,0,0,202,178,127,9,0,0,0,0,0
edge_lean,0,0,0,49,0,0,0,59,0,0,0,0,0,24,42,0,0,0,0,202,179,127,10,0,0,0,0,0
edge_lean,0,0,0,49,0,0,0,59,0,0,0,0,0,25,43,0,0,0,0,201,177,127,12,0,0,0,0,0
edge_lean,0,0,0,51,0,0,0,59,0,0,0,0,0,25,42,0,0,0,0,201,179,127,10,0,0,0,0,0
edge_lean,0,0,0,49,0,0,0,59,0,0,0,0,0,25,43,0,0,0,0,202,179,127,10,0,0,0,0,0
edge_lean,0,0,0,49,0,0,0,59,0,0,0,0,0,25,43,0,0,0,0,202,178,127,10,0,0,0,0,0
edge_lean,0,0,0,50,0,0,0,60,0,0,0,0,0,26,43,0,0,0,0,202,179,127,12,0,0,0,0,0
edge_lean,0,0,0,49,0,0,0,60,0,0,0,0,0,26,43,0,0,0,0,202,179,127,12,0,0,0,0,0
edge_lean,0,0,0,49,0,0,0,59,0,0,0,0,0,26,44,0,0,0,0,202,178,127,11,0,0,0,0,0
edge_lean,0,0,0,48,0,0,0,61,0,0,0,0,0,28,44,0,0,0,0,202,179,127,12,0,0,0,0,0
edge_lean,0,0,0,49,0,1,0,60,0,0,0,0,0,27,44,0,0,0,0,202,178,129,12,0,0,0,0,0
edge_lean,0,0,0,51,0,0,0,60,0,0,0,0,0,25,43,0,0,0,0,203,180,128,17,0,0,0,0,0
edge_lean,0,0,0,49,0,0,0,60,0,0,0,0,0,28,44,0,0,0,0,202,178,128,11,0,0,0,0,0
edge_lean,0,0,0,49,0,0,0,60,0,0,0,0,0,27,45,0,0,0,0,202,179,127,11,0,0,0,0,0
edge_lean,0,0,0,50,0,0,0,60,0,0,0,0,0,26,45,0,0,0,0,202,178,127,10,0,0,0,0,0
edge_lean,0,0,0,56,0,0,0,61,0,0,0,0,0,24,45,0,0,0,0,202,179,128,17,0,0,0,0,0
edge_lean,0,0,0,50,0,0,1,57,0,0,0,0,0,25,44,0,0,0,0,202,179,128,16,0,0,0,0,0
edge_lean,0,0,0,51,0,0,0,57,0,0,0,0,0,26,45,0,0,0,0,202,179,128,18,0,0,0,0,0
edge_lean,0,0,0,0,0,0,0,63,0,0,0,0,2,84,82,0,0,0,0,236,245,169,54,0,0,0,0,0
edge_lean,0,0,0,60,0,0,0,75,0,0,0,0,0,28,50,0,0,0,0,210,191,136,25,0,0,0,0,0
edge_lean,0,0,0,61,0,0,0,77,0,0,0,0,0,30,50,0,0,0,0,209,191,136,25,0,0,0,0,0
edge_lean,0,0,0,62,0,0,0,77,0,0,0,0,0,31,50,0,0,0,0,211,190,136,25,0,0,0,0,0
edge_lean,0,0,0,62,0,0,0,78,0,0,0,0,0,31,49,0,0,0,0,211,191,135,25,0,0,0,0,0
edge_lean,0,0,0,64,0,0,0,79,0,0,0,0,0,31,51,0,0,0,0,212,191,135,24,0,0,0,0,0
edge_lean,0,0,0,64,0,0,0,79,0,0,0,0,0,30,51,0,0,0,0,212,191,135,24,0,0,0,0,0
edge_lean,0,0,0,65,0,0,0,79,0,0,0,0,0,30,51,0,0,0,0,212,191,135,24,0,0,0,0,0
edge_lean,0,0,0,24,0,0,0,76,0,0,0,0,0,44,83,0,0,0,0,228,231,156,45,0,0,0,0,0
edge_lean,0,0,0,64,0,0,0,79,0,0,0,0,0,27,48,0,0,0,0,213,191,135,22,0,0,0,0,0
edge_lean,0,0,0,65,0,0,0,80,0,0,0,0,0,29,49,0,0,0,0,213,192,136,23,0,0,0,0,0
edge_lean,0,0,0,65,0,0,0,81,0,0,0,0,0,29,51,0,0,0,0,213,192,135,23,0,0,0,0,0
edge_lean,0,0,0,66,0,0,0,81,0,0,0,0,0,29,51,0,0,0,0,213,192,135,23,0,0,0,0,0
edge_lean,0,0,0,67,0,0,0,83,0,0,0,0,0,31,52,0,0,0,0,213,192,135,23,0,0,0,0,0
edge_lean,0,0,0,67,0,0,0,83,0,0,0,0,0,30,51,0,0,0,0,213,191,134,22,0,0,0,0,0
edge_lean,0,0,0,67,0,0,0,83,0,0,0,0,0,31,52,0,0,0,0,213,191,134,22,0,0,0,0,0
edge_lean,0,0,0,68,0,0,0,83,0,0,0,0,0,30,53,0,0,0,0,213,191,134,22,0,0,0,0,0
edge_lean,0,0,0,68,0,0,0,83,0,0,0,0,0,31,52,0,0,0,0,214,191,134,21,0,0,0,0,0
edge_lean,0,0,0,69,0,0,0,84,0,0,0,0,0,31,52,0,0,0,0,214,192,134,22,0,0,0,0,0
edge_lean,0,0,0,69,0,0,0,85,0,0,0,0,0,31,53,0,0,0,0,214,191,133,20,0,0,0,0,0
edge_lean,0,0,0,69,0,0,0,85,0,0,0,0,0,31,53,0,0,0,0,213,191,134,21,0,0,0,0,0
edge_lean,0,0,0,69,0,0,0,85,0,0,0,0,0,31,53,0,0,0,0,213,190,133,21,0,0,0,0,0
edge_lean,0,0,0,69,0,0,0,85,0,0,1,0,0,31,53,0,0,0,0,213,189,132,18,0,0,0,0,0
edge_lean,0,0,0,70,0,0,0,85,0,0,0,0,0,32,54,0,0,0,0,214,190,133,20,0,0,0,0,0
edge_lean,0,0,0,70,0,0,0,86,0,0,0,0,0,32,54,0,0,0,0,214,190,133,20,0,0,0,0,0
edge_lean,0,0,0,71,0,0,0,86,0,0,0,0,0,32,54,0,0,0,0,214,190,133,20,0,0,0,0,0
edge_lean,0,0,0,71,0,0,0,83,0,0,0,0,0,30,53,0,0,0,0,213,189,132,20,0,0,0,0,0
edge_lean,0,0,0,69,0,0,0,81,0,0,0,0,0,30,49,0,0,0,0,213,189,132,20,0,0,0,0,0
edge_lean,0,0,0,71,0,0,0,81,0,0,0,0,0,30,51,0,0,0,0,213,189,132,19,0,0,0,0,0
edge_lean,0,0,0,70,0,0,0,82,0,0,0,0,0,31,52,0,0,0,0,213,189,132,19,0,0,0,0,0
edge_lean,0,0,0,71,0,0,0,83,0,0,0,0,0,31,51,0,0,0,0,213,189,132,20,0,0,0,0,0
edge_lean,0,0,0,71,0,0,0,81,0,0,0,0,0,29,50,0,0,0,0,213,188,131,11,0,0,0,0,0
edge_lean,0,0,0,72,0,0,0,83,0,0,0,0,0,29,50,0,0,0,0,213,189,130,10,0,0,0,0,0
edge_lean,0,0,0,72,0,0,0,80,0,0,0,0,0,29,51,0,0,0,0,212,188,131,15,0,0,0,0,0
edge_lean,0,0,0,71,0,0,0,80,0,0,0,0,1,29,51,0,0,0,0,208,184,128,5,0,0,0,0,0
edge_lean,0,0,0,70,0,0,0,80,0,0,0,0,0,29,49,0,0,0,0,211,185,129,5,0,0,0,0,0
edge_lean,0,0,0,71,0,0,0,80,0,0,0,0,0,30,50,0,0,0,0,211,186,129,5,0,0,0,0,0
edge_lean,0,0,0,70,0,0,0,80,0,0,0,0,0,29,50,0,0,0,0,212,186,128,5,0,0,0,0,0
edge_lean,0,0,0,70,0,0,0,81,0,0,0,0,0,31,50,0,0,0,0,212,185,128,5,0,0,0,0,0
edge_lean,0,0,0,71,0,1,0,81,0,0,0,0,0,30,51,0,0,0,0,212,183,129,4,0,0,0,0,0
edge_lean,0,0,0,71,0,0,0,79,0,0,0,0,0,29,48,0,0,0,0,212,184,128,4,0,0,0,0,0
edge_lean,0,0,0,71,0,0,0,79,0,0,0,0,0,30,51,0,0,0,0,212,184,128,5,0,0,0,0,0
edge_lean,0,0,0,71,0,0,0,80,0,0,0,0,0,31,51,0,0,0,0,212,184,128,5,0,0,0,0,0
edge_lean,0,0,0,71,0,0,0,79,0,0,0,0,0,31,51,0,0,0,0,212,184,128,4,0,0,0,0,0
edge_lean,0,0,0,71,0,0,0,78,0,0,0,0,0,31,50,0,0,0,0,212,185,128,4,0,0,0,0,0
edge_lean,0,0,0,71,0,0,0,76,0,0,0,0,0,30,50,0,0,0,0,212,185,128,4,0,0,0,0,0
edge_lean,0,0,0,71,0,0,0,79,0,0,0,0,0,31,51,0,0,0,0,212,186,128,5,0,0,0,0,0
edge_lean,0,0,0,72,0,0,0,79,0,0,0,0,0,31,51,0,0,0,0,213,184,128,5,0,0,0,0,0
edge_lean,0,0,0,71,0,0,0,79,0,0,0,0,0,31,51,0,0,0,0,213,184,128,5,0,0,0,0,0
edge_lean,0,0,0,71,0,0,0,78,0,0,0,0,0,31,52,0,0,0,0,213,184,128,5,0,0,0,0,0
edge_lean,0,0,0,71,0,0,0,78,0,0,0,0,0,30,52,0,0,0,0,212,186,128,5,0,0,0,0,0
edge_lean,0,0,0,71,0,0,0,78,0,0,0,0,0,31,52,0,0,0,0,213,184,127,5,0,0,0,0,0
edge_lean,0,0,0,72,0,0,0,77,0,0,0,0,0,30,52,0,0,0,0,213,184,128,5,0,0,0,0,0
edge_lean,0,0,0,71,0,0,0,77,0,0,0,0,0,31,52,0,0,0,0,213,186,129,7,0,0,0,0,0
good,0,0,0,81,0,0,49,0,0,1,7,0,5,231,155,0,0,29,0,253,291,288,282,185,0,0,3,0
good,0,0,0,86,0,0,49,0,0,2,11,0,5,238,158,0,0,26,0,253,290,281,275,179,0,0,3,0
good,0,0,0,87,0,0,51,0,0,2,11,0,4,235,144,0,0,25,0,248,284,0,267,173,0,0,3,0
good,0,9,0,87,0,0,54,0,276,3,13,0,5,237,146,0,0,26,0,249,285,0,267,173,0,4,2,0
good,0,9,0,91,0,0,54,0,275,3,14,0,4,236,147,0,0,26,0,253,291,0,270,174,0,0,3,0
good,0,8,0,93,0,0,54,0,275,2,11,0,4,233,153,0,0,28,0,251,289,0,268,173,0,0,3,0
good,0,7,0,93,0,0,56,0,273,2,11,0,5,233,145,0,0,29,0,251,290,0,268,174,0,0,3,0
good,0,7,0,94,0,0,55,0,276,2,10,0,4,226,149,0,0,25,0,249,287,0,264,172,0,0,0,0
good,0,10,0,94,0,0,56,0,276,2,9,0,4,227,151,0,0,27,0,250,289,0,266,173,0,0,3,0
good,0,13,0,95,0,0,59,0,276,3,13,0,5,232,146,0,0,24,0,245,271,0,256,164,0,0,0,0
good,0,9,0,94,0,0,56,0,275,0,10,0,4,226,149,0,0,29,0,249,283,0,261,172,0,0,2,0
good,0,14,0,98,0,0,56,0,276,2,10,0,4,224,153,0,0,30,0,251,288,0,266,172,0,0,3,0
good,0,0,0,91,0,0,51,0,270,5,11,0,3,181,134,0,0,31,0,246,282,0,270,191,0,0,2,0
good,0,7,0,93,0,0,51,0,270,5,11,0,4,194,135,0,28,31,0,238,263,0,260,188,0,0,2,0
good,0,4,0,94,0,0,51,0,270,6,14,0,4,195,132,0,29,32,0,239,267,0,261,189,0,0,3,0
